collection_title,collection_description,accessRights,data_owner,description,title,titleAbr,language,issued,modified,publisher,publisherAbr,landingPage,downloadURL,contactPoint,identifier,data_type,study_type,study_subtype,topic,keyword,division,citation_requirements,gYearMonth,gYear,accrualPeriodicity,LocationType,idRegion,idCountry,idCountryAbr,idSubregion,datadescription:dictionary,sampledesign,representativeness,sampling_procedure,weighting,txtpanel,txtRound,txtCoverage,intHogs,intPers,intHogsexp,intPersexp,lnkQuest,lnkManual,lnkOther,lnkAll,lnkMerged,lnkOriginal,InkHarmonized
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta de Hogares de Propósitos Múltiples,EHPM,Spanish,2003,NA,Dirección General de Estadística y Censos,DGEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CID,El Salvador,SLV,NA,NA,NA,NA,NA,NA,NA,a,Nacional,16808,71683,NA,NA,NA,\\Sdssrv03\surveys\survey\SLV\EHPM\2003\a\docs,NA,\\Sdssrv03\surveys/survey/SLV/2003/a,\\Sdssrv03\surveys/survey/SLV/2003/a/data_merge,\\Sdssrv03\surveys/survey/SLV/EHPM/2003/a/data_orig,\\Sdssrv03\surveys/harmonized/SLV/EHPM/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Empleo e Ingresos,ENEI-4,Spanish,2003,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CID,Guatemala,GTM,NA,NA,NA,NA,NA,NA,NA,m2_m3,Nacional,2846,10607,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Empleo e Ingresos,ENEI,Spanish,2003,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CID,Guatemala,GTM,NA,NA,NA,NA,NA,NA,NA,m2_m3,Nacional,2759,10276,NA,NA,NA,\\Sdssrv03\surveys\survey\GTM\ENEI\2003\m2_m3\docs,NA,\\Sdssrv03\surveys/survey/GTM/2003/m2_m3,\\Sdssrv03\surveys\survey\GTM\ENEI\2003\m2_m3\data_merge,\\Sdssrv03\surveys/survey/GTM/2003/m2_m3/data_orig,\\Sdssrv03\surveys\harmonized\GTM\ENEI\data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Permanente de Hogares de Propósitos Múltiples,EPHPM,Spanish,2003,NA,Dirección General de Estadistica y Censos,DGEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,Mensual,National,CID,Honduras,HND,NA,NA,NA,NA,NA,NA,NA,m3,Nacional,21361,105250,NA,NA,NA,\\Sdssrv03\surveys\survey\HND\EPHPM\2003\m3\docs,NA,\\Sdssrv03\surveys\survey\HND\EPHPM\2003\m3,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Ingresos y Gastos de los Hogares,EPHPM,Spanish,2003,NA,Dirección General de Estadistica y Censos,DGEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CID,Honduras,HND,NA,NA,NA,NA,NA,NA,NA,m9,Nacional,8057,41008,NA,NA,NA,\\Sdssrv03\surveys\survey\HND\EPHPM\2003\m9\docs,NA,\\Sdssrv03\surveys\survey\HND\EPHPM\2003\m9,\\Sdssrv03\surveys\survey\HND\EPHPM\2003\m9\data_merge,\\Sdssrv03\surveys/survey/HND/EPHPM/2003/m9/data_orig,\\Sdssrv03\surveys/harmonized/HND/EPHPM/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Labour Force Survey,LFS,English,2003,NA,Statistical Institute and Planning Institute of Jamaica,"STATIN,PIOJ",NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CCB,Jamaica,JAM,NA,NA,NA,NA,NA,NA,NA,m4,Nacional,6924,22715,769966.99,2626424,NA,NA,NA,\\Sdssrv03\surveys\survey\JAM\LFS\2003\m4,\\Sdssrv03\surveys\survey\JAM\LFS\2003\m4\data_merge,\\Sdssrv03\surveys/survey/JAM/LFS/2003/m4/data_orig,\\Sdssrv03\surveys/harmonized/JAM/LFS/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Survey of Living Conditions,SLC,English,2003,NA,Statistical Institute and Planning Institute of Jamaica,"STATIN,PIOJ",NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,Mensual,National,CCB,Jamaica,JAM,NA,NA,NA,NA,NA,NA,NA,m5,Nacional,2037,7354,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Empleo,ENE,Spanish,2003,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,Trimestral,National,CID,México,MEX,NA,NA,NA,NA,NA,NA,NA,t1,Nacional,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/MEX/2003/t1,NA,\\Sdssrv03\surveys/survey/MEX/2003/t1/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Empleo Urbano,ENEU,Spanish,2003,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,Trimestral,National,CID,México,MEX,NA,NA,NA,NA,NA,NA,NA,t1,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Empleo,ENE,Spanish,2003,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,Trimestral,National,CID,México,MEX,NA,NA,NA,NA,NA,NA,NA,t2,Nacional,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/MEX/2003/t2,NA,\\Sdssrv03\surveys/survey/MEX/2003/t2/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Empleo Urbano,ENEU,Spanish,2003,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,Trimestral,National,CID,México,MEX,NA,NA,NA,NA,NA,NA,NA,t2,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Empleo,ENE,Spanish,2003,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,Trimestral,National,CID,México,MEX,NA,NA,NA,NA,NA,NA,NA,t3,Nacional,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/MEX/2003/t3,NA,\\Sdssrv03\surveys/survey/MEX/2003/t3/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Empleo Urbano,ENEU,Spanish,2003,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,Trimestral,National,CID,México,MEX,NA,NA,NA,NA,NA,NA,NA,t3,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Empleo,ENE,Spanish,2003,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,Trimestral,National,CID,México,MEX,NA,NA,NA,NA,NA,NA,NA,t4,Nacional,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/MEX/2003/t4,NA,\\Sdssrv03\surveys/survey/MEX/2003/t4/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Empleo Urbano,ENEU,Spanish,2003,NA,Instituto Nacional de Estadística Geografica e Informática,INEGI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,Trimestral,National,CID,México,MEX,NA,NA,NA,NA,NA,NA,NA,t4,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta de Hogares,EH,Spanish,2003,NA,Dirección de Estadística y Censos,DEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CID,Panamá,PAN,NA,NA,NA,NA,NA,NA,NA,m8,Nacional,13498,53834,NA,NA,NA,\\Sdssrv03\surveys/survey/PAN/EH/2003/m8/docs,NA,\\Sdssrv03\surveys/survey/PAN/EH/2003/m8,na,\\Sdssrv03\surveys/survey/PAN/EH/2003/m8/data_orig,\\Sdssrv03\surveys\harmonized\PAN\EH\data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta de Niveles de Vida,ENV,Spanish,2003,NA,Ministerio de Planificación y Política Económica,MIPPE,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CID,Panamá,PAN,NA,NA,NA,NA,NA,NA,NA,m8_m11,Nacional,6363,26435,NA,NA,NA,\\Sdssrv03\surveys/survey/PAN/ENV/2003/m8_m11/docs,NA,\\Sdssrv03\surveys/survey/PAN/ENV/2003/m8_m11,NA,\\Sdssrv03\surveys/survey/PAN/ENV/2003/m8_m11/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Permanente de Hogares,EPH,Spanish,2003,NA,Dirección General de Estadística Y Censos,DGEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CSC,Paraguay,PRY,NA,NA,NA,NA,NA,NA,NA,m8_m12,Nacional,9591,43161,1243329,5649256,NA,NA,NA,\\Sdssrv03\surveys/survey/PRY/EPH/2003/m8_m12,NA,\\Sdssrv03\surveys/survey/PRY/EPH/2003/m8_m12/data_orig,\\Sdssrv03\surveys/harmonized/PRY/EPH/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Continua de Hogares,ECH,Spanish,2003,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,Anual,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,a,Nacional,18338,55369,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Empleo,EPE,Spanish,2003,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,m1_m2_m3,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Empleo,EPE,Spanish,2003,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,m10_m11_m12,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Empleo,EPE,Spanish,2003,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,m11_m12_m1,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Empleo,EPE,Spanish,2003,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,m2_m3_m4,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Empleo,EPE,Spanish,2003,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,m3_m4_m5,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Empleo,EPE,Spanish,2003,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,m4_m5_m6,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Empleo,EPE,Spanish,2003,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,m5_m6_m7,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Empleo,EPE,Spanish,2003,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,m6_m7_m8,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Empleo,EPE,Spanish,2003,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,m7_m8_m9,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Empleo,EPE,Spanish,2003,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,m8_m9_m10,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Empleo,EPE,Spanish,2003,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,m9_m10_m11,"Área Metropolitana de
Lima y Callao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Continua de Hogares,ECH,Spanish,2003,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,Trimestral,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,t2,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,Spanish,2003,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,Trimestral,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,t3,Nacional,4772,22054,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,Spanish,2003,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CAN,Perú,PER,NA,NA,NA,NA,NA,NA,NA,t4,Nacional,4646,22082,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,Spanish,2003,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CID,República Dominicana,DOM,NA,NA,NA,NA,NA,NA,NA,m10,Nacional,7904,29771,NA,NA,NA,\\Sdssrv03\surveys\survey\DOM\ENFT\2003\m10\docs,NA,\\Sdssrv03\surveys\survey\DOM\ENFT\2003\m10,NA,\\Sdssrv03\surveys/survey/DOM/ENFT/2003/m10/data_orig,\\Sdssrv03\surveys/harmonized/DOM/ENFT/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,Spanish,2003,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,Mensual,National,CID,República Dominicana,DOM,NA,NA,NA,NA,NA,NA,NA,m4,Nacional,5696,22035,NA,NA,NA,\\Sdssrv03\surveys\survey\DOM\ENFT\2003\m4\docs,NA,\\Sdssrv03\surveys\survey\DOM\ENFT\2003\m4,\\Sdssrv03\surveys\survey\DOM\ENFT\2003\m4\data_merge,\\Sdssrv03\surveys/survey/DOM/ENFT/2003/m4/data_orig,na
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Population and Housing Census,Census,English,2003,NA,Census Office of the General Bureau of Statistics (GBS),NA,NA,NA,NA,NA,Microdata,Census,Cross-sectional,Census,NA,SCL,NA,NA,2003,NA,National,CCB,Suriname,SUR,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Continuous Sample Survey of Population ,CSSP,English,2003,NA,"Central Statistical Office, Office of the Prime Minister",CSO,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CCB,Trinidad y Tobago,TTO,NA,NA,NA,NA,NA,NA,NA,a,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/harmonized/TTO/CSSP/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Continua de Hogares,ECH,Spanish,2003,NA,Instituto Nacional de Estadística,INE,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CSC,Uruguay,URY,NA,NA,NA,NA,NA,NA,NA,a,Nacional,18338,55369,NA,NA,NA,\\Sdssrv03\surveys\survey\URY\ECH\2003\a\docs,NA,\\Sdssrv03\surveys/survey/URY/ECH/2003/a,NA,\\Sdssrv03\surveys/survey/URY/ECH/2003/a/data_orig,\\Sdssrv03\surveys/harmonized/URY/ECH/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,NA,NA,NA,Encuesta Nacional de Personas con Discapacidad,ENPED,Spanish,2003,NA,NA,NA,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CSC,Uruguay,URY,NA,NA,NA,NA,NA,NA,NA,a2003_a2004,Nacional,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/URY/ENPED/2003/a2003_a2004,NA,\\Sdssrv03\surveys/survey/URY/ENPED/2003/a2003_a2004/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Encuesta de Hogares por Muestreo,EHM,Spanish,2003,NA,Oficina Central de Estadística e Informática,OCEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,Semestral,National,CAN,Venezuela,VEN,NA,NA,NA,NA,NA,NA,NA,s1,Nacional,43075,191230,NA,NA,NA,NA,NA,NA,NA,NA,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Encuesta de Hogares por Muestreo,EHM,Spanish,2003,NA,Oficina Central de Estadística e Informática,OCEI,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2003,NA,National,CAN,Venezuela,VEN,NA,NA,NA,NA,NA,NA,NA,s2,Nacional,46287,204647,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/VEN/EHM/2003/s2,NA,\\Sdssrv03\surveys/survey/VEN/EHM/2003/s2/data_orig,\\Sdssrv03\surveys/harmonized/VEN/EHM/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,Spanish,2004,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2004,Semestral,National,CSC,Argentina,ARG,NA,NA,NA,NA,NA,NA,NA,s1,28 Aglomerados urbanos,26625,93075,NA,NA,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2004\s1\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2004/s1,\\Sdssrv03\surveys\survey\ARG\EPHC\2004\s1\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2004/s1/data_orig,\\Sdssrv03\surveys/harmonized/ARG/EPHC/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,Spanish,2004,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2004,Trimestral,National,CSC,Argentina,ARG,NA,NA,NA,NA,NA,NA,NA,s2,28 Aglomerados urbanos,27303,94663,NA,NA,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2004\s2\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2004/s2,\\Sdssrv03\surveys\survey\ARG\EPHC\2004\s2\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2004/s2/data_orig,\\Sdssrv03\surveys/harmonized/ARG/EPHC/data_arm
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,Spanish,2004,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2004,Trimestral,National,CSC,Argentina,ARG,NA,NA,NA,NA,NA,NA,NA,t1,28 Aglomerados urbanos,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2004/t1,\\Sdssrv03\surveys\survey\ARG\EPHC\2004\t1\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2004/t1/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,Spanish,2004,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2004,Trimestral,National,CSC,Argentina,ARG,NA,NA,NA,NA,NA,NA,NA,t2,31 Aglomerados urbanos,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2004/t2,\\Sdssrv03\surveys\survey\ARG\EPHC\2004\t2\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2004/t2/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,Spanish,2004,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2004,Trimestral,National,CSC,Argentina,ARG,NA,NA,NA,NA,NA,NA,NA,t3,28 Aglomerados urbanos,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2004/t3,\\Sdssrv03\surveys\survey\ARG\EPHC\2004\t3\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2004/t3/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Public Data,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,Spanish,2004,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2004,Trimestral,National,CSC,Argentina,ARG,NA,NA,NA,NA,NA,NA,NA,t4,28 Aglomerados urbanos,NA,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2004/t4,\\Sdssrv03\surveys\survey\ARG\EPHC\2004\t4\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2004/t4/data_orig,NA
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Labour Force Survey,LFS,English,2004,NA,"Department of Statistics, Ministry of Finance",DSMF,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2004,Anual,National,CCB,Bahamas,BHS,NA,NA,NA,NA,NA,NA,NA,a,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x
Censos y encuestas harmonizadas,Censos y encuestas harmonizadas,Restricted Data,NA,NA,Continuous Labor Force Survey,CLFS,English,2004,NA,Statistical Service Department,SSD,NA,NA,NA,NA,Microdata,Survey,"NA",Survey,NA,SCL,NA,NA,2004,Anual,National,CCB,Barbados,BRB,NA,NA,NA,NA,NA,NA,NA,a,Nacional,1662,3819,NA,NA,NA,NA,NA,NA,\survey\BRB\2004\a\data_orig,\\Sdssrv03\surveys/survey/BRB/CLFS/2004/a/data_orig,NA
