collections.title,collections.description,accessRights,data_owner,description,title,titleAbr,language,issued,modified,publisher,publisherAbr,landingPage,downloadURL,contactPoint,identifier,data_type,study_type,study_subtype,topic,keyword,division,citation_requirements,gYearMonth,gYear,accrualPeriodicity,LocationType,idCountry,idSubregion,datadescription:dictionary,sampledesign,representativeness,sampling_procedure,weighting,txtpanel,txtRound,txtCoverage,intHogs,intPers,lnkQuest,lnkManual,lnkOther,lnkAll,lnkMerged,lnkOriginal,InkHarmonized
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,2493,11206,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,6885,31268,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,8545,38258,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,6952,32865,NA,NA,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/1998/t4,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/1998/t4/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,6809,31193,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,6776,31012,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,8410,37546,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,3517,18786,NA,NA,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/1999/t4,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/1999/t4/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,1288,7498,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,2163,9730,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,15985,50164,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,3721,15898,NA,NA,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2000/t4,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2000/t4/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,9671,42853,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,16515,73950,NA,NA,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2001/t4,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2001/t4/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,18598,85715,NA,NA,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2002/t4,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2002/t4/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,4772,22054,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,4646,22082,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,19590,92314,NA,NA,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2004/a,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2004/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,4751,22267,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,4755,22647,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,4991,23345,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,5093,24055,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,20376,95517,NA,NA,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2005/a,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2005/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,5074,23712,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,5064,23794,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,5148,24084,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,5092,23934,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,21917,83697,NA,NA,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2006/a,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2006/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,26527,99792,NA,NA,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2007/a,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2007/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,26010,94547,NA,NA,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2008/a,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2008/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,21753,92503,NA,NA,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2009/a,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2009/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,5280,22564,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,5374,21323,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,Trimestral,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,5407,21396,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2010/a,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2010/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/PER/2011/a,NA,\\Sdssrv03\surveys/survey/PER/2011/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,público,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/PER/2012/a,NA,\\Sdssrv03\surveys/survey/PER/2012/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,público,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\PER\ENAHO\2013\a\docs,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2013/a,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2013/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\PER\ENAHO\2014\a\docs,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2014/a,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2014/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\PER\ENAHO\2015\a\docs,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2015/a,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2015/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\PER\ENAHO\2016\a\docs,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2016/a,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2016/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\PER\ENAHO\2017\a\docs,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2017/a,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2017/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Hogares,ENAHO,NA,NA,NA,Instituto Nacional de Estadísticas e Informática,INEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,Perú,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,\\Sdssrv03\surveys\survey\PER\ENAHO\2018\a\docs,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2018/a,NA,\\Sdssrv03\surveys/survey/PER/ENAHO/2018/a/data_orig,\\Sdssrv03\surveys/harmonized/PER/ENAHO/data_arm
NA,NA,NA,NA,NA,Encuesta de Condiciones de Vida,ENCOVI,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,9825,37817,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1991,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1991,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1991,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1991,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1992,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1992,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1992,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1992,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1993,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1993,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1994,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1994,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1995,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1995,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1995,NA,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,5546,23730,NA,\\Sdssrv03\surveys\survey\DOM\ENFT\1995\m6\docs,NA,\\Sdssrv03\surveys\survey\DOM\ENFT\1995\m6,\survey\DOM\ENFT\1995\m6\data_merge,\\Sdssrv03\surveys/survey/DOM/ENFT/1995/m6/data_orig,\\Sdssrv03\surveys/harmonized/DOM/ENFT/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1996,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1996,NA,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,5548,24041,NA,\\Sdssrv03\surveys\survey\DOM\ENFT\1996\m2\docs,NA,\\Sdssrv03\surveys\survey\DOM\ENFT\1996\m2,\survey\DOM\ENFT\1996\m2\data_merge,\\Sdssrv03\surveys/survey/DOM/ENFT/1996/m2/data_orig,\\Sdssrv03\surveys/harmonized/DOM/ENFT/data_arm
NA,NA,NA,NA,NA,Encuesta Nacional de Fuerza de Trabajo,ENFT,NA,NA,NA,Banco Central de la Republica Dominicana,BCRD,NA,NA,NA,NA,NA,Labor Force Survey (LFS),NA,NA,NA,NA,NA,NA,1996,Mensual,NA,República Dominicana,NA,NA,NA,NA,NA,NA,NA,NA,Nacional,NA,NA,NA,NA,NA,NA,NA,NA,NA
